raw_id,size,max,sat,scale,exp
754,1x1x256x128,0.18253584 0.13136508 0.1684068 0.17255561 0.357213 0.092574336 0.09618018 0.12225083 0.195365 0.3581301 0.13771471 0.124249615 0.14670974 0.20591196 0.33218455 0.26513088 0.14852487 0.10877675 0.120375335 0.17235368 0.15080051 0.15053709 0.64421594 0.18581085 0.14560843 0.18121968 0.37675804 0.13344511 0.5105376 0.21618335 0.103458695 0.19014208 0.11457165 0.18163206 0.5261433 0.19287653 0.19352011 0.12167367 0.07337639 0.084017366 0.09246287 0.13522136 0.21956909 0.20774955 0.073042706 0.26150164 0.1288163 0.1661558 0.16148801 0.027182382 0.25363666 0.12236248 0.17845292 0.7218448 0.22623332 0.0868301 0.31335378 0.17938146 0.20390601 0.20915596 0.20210426 0.33235613 0.3044386 0.0734963 0.14357856 0.13172571 0.23714396 0.36783007 0.222378 0.18247534 0.39629754 0.14038077 0.10978186 0.123914056 0.22148183 0.2298978 0.36803284 0.17217429 0.16315322 0.27731016 0.4663678 0.10504428 0.14423579 0.1844146 0.13760309 0.1775598 0.21358712 0.17661273 0.2681215 0.19250059 0.2082914 0.2258333 0.30597037 0.20504035 0.16196519 0.11992385 0.09177966 0.22554088 0.17093678 0.14206596 0.13578051 0.15830581 0.3031682 0.1798969 0.22119989 0.15932895 0.16672172 0.09302458 0.21466485 0.16320078 0.10677851 0.21838588 0.21558326 0.13340132 0.23664188 0.14561772 0.17083134 0.16843104 0.13451888 0.24928004 0.1660561 0.28572705 0.2375518 0.18605387 0.17971106 0.28036088 0.23444282 0.1645893,0.18251356 0.13134904 0.16838624 0.17253456 0.3571694 0.09256303 0.096168436 0.12223591 0.19534115 0.3580864 0.1376979 0.12423445 0.14669184 0.20588683 0.332144 0.26509854 0.14850673 0.10876347 0.12036065 0.17233266 0.15078211 0.15051872 0.6441373 0.18578817 0.14559066 0.18119757 0.37671205 0.13342883 0.5104753 0.21615697 0.103446074 0.19011886 0.114557676 0.1816099 0.52607906 0.192853 0.1934965 0.121658824 0.07336743 0.084007114 0.09245159 0.13520485 0.21954228 0.20772418 0.07303379 0.26146972 0.12880059 0.16613552 0.16146831 0.027179064 0.25360572 0.12234754 0.17843115 0.7217567 0.2262057 0.0868195 0.31331554 0.17935957 0.20388113 0.20913044 0.2020796 0.33231556 0.30440146 0.07348733 0.14356104 0.13170964 0.23711503 0.36778516 0.22235085 0.18245307 0.39624918 0.14036365 0.109768465 0.12389894 0.2214548 0.22986974 0.36798793 0.17215328 0.16313331 0.27727634 0.4663109 0.10503147 0.14421818 0.18439208 0.1375863 0.17753813 0.21356104 0.17659117 0.2680888 0.1924771 0.20826598 0.22580574 0.30593303 0.20501532 0.16194542 0.11990921 0.09176845 0.22551335 0.17091592 0.14204863 0.13576394 0.1582865 0.3031312 0.17987494 0.2211729 0.1593095 0.16670136 0.093013234 0.21463865 0.16318087 0.10676548 0.21835923 0.21555696 0.13338505 0.236613 0.14559996 0.17081049 0.16841048 0.13450247 0.24924962 0.16603583 0.2856922 0.23752281 0.18603116 0.17968912 0.28032666 0.2344142 0.16456921,0.0014371147 0.0010342444 0.0013258759 0.0013585398 0.0028123574 0.0007288428 0.0007572318 0.0009624875 0.0015381193 0.002819578 0.0010842355 0.0009782241 0.0011550538 0.0016211561 0.002615307 0.00208739 0.0011693443 0.0008564053 0.00094772165 0.00135695 0.0011872607 0.0011851868 0.0050719474 0.0014628989 0.0011463831 0.0014267525 0.0029662366 0.0010506207 0.0040194904 0.0017020234 0.000814536 0.001496999 0.0009020289 0.0014299992 0.0041423547 0.0015185276 0.0015235945 0.0009579435 0.0005776963 0.0006614733 0.00072796526 0.0010646051 0.0017286794 0.0016356235 0.00057506916 0.0020588166 0.0010141778 0.0013081537 0.001271404 0.00021400838 0.0019968955 0.0009633665 0.0014049697 0.0056831236 0.0017811473 0.0006836181 0.0024670516 0.0014122801 0.0016053632 0.0016466964 0.0015911779 0.0026166579 0.0023968618 0.0005786404 0.0011304019 0.0010370838 0.0018670474 0.0028959461 0.0017507941 0.0014366383 0.0031200722 0.0011052255 0.00086431863 0.00097558217 0.0017437385 0.001809998 0.0028975427 0.0013555377 0.0012845142 0.0021832783 0.0036717393 0.00082701945 0.0011355762 0.0014519062 0.0010833567 0.001397938 0.001681583 0.0013904817 0.0021109353 0.0015155678 0.0016398896 0.0017779979 0.0024089215 0.0016142938 0.0012751608 0.000944167 0.00072258624 0.0017756957 0.0013457946 0.0011184931 0.0010690074 0.0012463504 0.0023868599 0.0014163381 0.0017415188 0.0012544056 0.0013126092 0.00073238765 0.0016900682 0.0012848887 0.00084067305 0.0017193641 0.001697299 0.001050276 0.0018630945 0.0011464563 0.0013449645 0.0013260668 0.0010590745 0.0019625954 0.0013073687 0.0022495447 0.0018702584 0.0014648123 0.001414875 0.0022072967 0.0018457811 0.0012958206,
755,128,,,0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761,12 12 12 12 11 13 13 13 12 11 12 12 12 12 11 11 12 13 13 12 12 12 10 12 12 12 11 12 10 12 13 12 13 12 10 12 12 13 13 13 13 12 12 12 13 11 12 12 12 15 11 13 12 10 12 13 11 12 12 12 12 11 11 13 12 12 12 11 12 12 11 12 13 12 12 12 11 12 12 11 11 13 12 12 12 12 12 12 11 12 12 12 11 12 12 13 13 12 12 12 12 12 11 12 12 12 12 13 12 12 13 12 12 12 12 12 12 12 12 11 12 11 12 12 12 11 12 12
760,3x3x1x128,0.060995884 0.1600846 0.16583522 0.13451129 1.0694118 0.22050594 0.67212015 0.17287622 0.058778636 0.36816818 0.68289447 0.18433182 0.18644357 0.06833066 0.109470405 0.07063671 0.45027182 0.27600434 0.19108728 0.20079479 0.5569607 0.26007873 1.3280984 0.2478303 0.2243681 0.12569226 0.09310307 0.09712819 0.123034425 0.47744954 0.29663515 0.79337543 0.18501669 0.22069852 0.20185737 0.2671906 0.25616896 0.12236732 0.6432838 0.3836401 0.22769612 0.4936082 0.15515958 0.10059767 0.58929855 0.19323741 0.14599557 0.170148 0.118337505 2.2789454 0.15778363 0.11636527 0.2832912 4.9854336 0.61833704 0.5929889 0.70821685 0.1578949 0.25808775 0.07733684 0.101083905 0.37336916 0.1380927 0.41321737 0.22829542 0.18316938 0.10419179 0.111704 0.072169505 2.1452484 0.08350042 2.5213637 0.9676306 0.2455754 0.07538343 0.25483796 0.13354859 1.0013806 0.2100731 0.1659555 0.19941387 0.3122837 0.12417965 0.22261153 0.79912275 3.3089879 0.87038624 0.23845391 0.05762388 0.12962511 0.08339688 0.07727685 0.6670445 2.519019 0.25518084 0.50684386 0.37797344 0.15786202 0.35255927 0.8395234 0.13123664 0.11620811 0.101871185 0.34869897 0.099080585 0.6157798 0.57224363 0.23506743 0.20222509 0.15983692 0.16812222 0.0615826 2.2665484 0.28272665 0.07800099 0.81201684 0.094455265 0.25325173 0.22366263 0.16538778 0.05008779 0.5533787 0.064957716 0.09078613 0.080212295 0.4436671 0.32726562 0.18168722,0.06098844 0.16006507 0.16581498 0.13449489 1.0692812 0.22047903 0.67203814 0.17285512 0.058771465 0.36812326 0.68281114 0.18430933 0.18642081 0.068322316 0.109457046 0.07062809 0.45021686 0.27597067 0.19106396 0.20077029 0.5568927 0.260047 1.3279364 0.24780007 0.22434072 0.12567692 0.09309171 0.097116336 0.123019405 0.47739127 0.29659897 0.7932786 0.1849941 0.2206716 0.20183274 0.267158 0.2561377 0.122352384 0.6432053 0.3835933 0.22766833 0.49354795 0.15514064 0.10058539 0.58922666 0.19321384 0.14597777 0.17012724 0.11832306 2.2786674 0.15776438 0.11635107 0.28325662 4.984825 0.6182616 0.59291655 0.7081304 0.15787563 0.25805625 0.0773274 0.10107157 0.3733236 0.13807584 0.41316694 0.22826757 0.18314703 0.10417908 0.11169037 0.0721607 2.1449866 0.08349024 2.5210562 0.96751255 0.24554542 0.07537423 0.25480688 0.13353229 1.0012584 0.21004745 0.16593525 0.19938953 0.31224558 0.12416449 0.22258437 0.79902524 3.308584 0.87028 0.23842481 0.05761685 0.1296093 0.083386704 0.077267416 0.6669631 2.5187113 0.2551497 0.506782 0.3779273 0.15784276 0.35251626 0.8394209 0.13122062 0.11619392 0.10185876 0.34865642 0.09906849 0.61570466 0.57217383 0.23503874 0.20220041 0.15981741 0.1681017 0.06157508 2.2662718 0.28269213 0.07799148 0.8119178 0.09444374 0.25322083 0.22363533 0.1653676 0.050081678 0.55331117 0.06494979 0.09077505 0.080202505 0.44361296 0.3272257 0.18166505,0.00048022394 0.0012603549 0.0013056297 0.0010590148 0.008419537 0.0017360554 0.005291639 0.0013610639 0.00046276744 0.0028986083 0.0053764656 0.0014512546 0.0014678804 0.000537971 0.0008618665 0.0005561267 0.0035450147 0.0021729975 0.0015044406 0.0015808684 0.004384982 0.0020476142 0.010456192 0.0019511817 0.0017664623 0.000989582 0.0007330056 0.0007646956 0.00096865674 0.0037589865 0.002335425 0.006246288 0.0014566465 0.0017375716 0.0015892342 0.0021036062 0.0020168324 0.0009634046 0.0050646085 0.0030204195 0.001792664 0.0038862042 0.0012215798 0.000792011 0.00463958 0.0015213687 0.0011494312 0.0013395846 0.00093167764 0.017942263 0.0012422391 0.00091615017 0.0022303672 0.03925059 0.0048682014 0.0046686344 0.00557583 0.0012431152 0.002031939 0.00060887716 0.0007958391 0.0029395558 0.0010872114 0.003253283 0.0017973824 0.0014421026 0.0008203077 0.00087945175 0.0005681945 0.016889658 0.00065740343 0.019850835 0.007618209 0.0019334285 0.0005934979 0.0020063533 0.0010514354 0.007883924 0.0016539169 0.0013065768 0.0015699964 0.0024586266 0.0009776732 0.0017526328 0.006291537 0.026051842 0.006852599 0.0018773607 0.00045367598 0.0010205457 0.00065658824 0.00060840487 0.005251678 0.019832373 0.0020090528 0.0039904094 0.0029758054 0.0012428564 0.0027757187 0.0066096135 0.0010332332 0.0009149128 0.0008020375 0.0027453261 0.0007800669 0.004848068 0.0045053056 0.0018506987 0.0015921292 0.0012584048 0.0013236355 0.00048484316 0.01784466 0.0022259224 0.00061410613 0.0063930536 0.0007436515 0.0019938648 0.0017609082 0.0013021071 0.00039434392 0.004356781 0.00051141565 0.0007147642 0.0006315158 0.0034930154 0.0025765803 0.0014304335,
761,128,,,0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761 0.010334761,16 16 16 16 14 16 15 16 16 16 15 16 16 16 16 16 16 16 16 16 15 16 14 16 16 16 16 16 16 16 16 15 16 16 16 16 16 16 15 16 16 16 16 16 15 16 16 16 16 13 16 16 16 12 15 15 15 16 16 16 16 16 16 16 16 16 16 16 16 13 16 13 15 16 16 16 16 14 16 16 16 16 16 16 15 13 15 16 16 16 16 16 15 13 16 15 16 16 16 15 16 16 16 16 16 15 15 16 16 16 16 16 13 16 16 15 16 16 16 16 16 15 16 16 16 16 16 16
766,1x1x128x128,0.18965082 0.14458127 0.16953486 0.15100914 0.15644974 0.18247062 0.24300088 0.14474471 0.24316493 0.1773702 0.2279438 0.20176555 0.1488943 0.2529969 0.18519819 0.5796555 0.1928461 0.28346834 0.17228222 0.19942486 0.32549945 0.3067545 0.21319051 0.26808628 0.18075788 0.25971255 0.48666632 0.3117246 0.20964599 0.19328107 0.18860391 0.1825166 0.124246195 0.23987432 0.36097533 0.32705036 0.29706222 0.22442225 0.27189142 1.229927 0.289938 0.719982 0.1668662 0.13972557 0.21559882 0.2028571 0.20621832 0.29010844 0.19299707 0.21898556 0.18332367 0.18021148 0.13754895 0.21248421 0.21657307 0.26264822 0.20354545 0.60692215 0.35875702 0.19472778 0.24472761 0.1446034 0.20963353 0.24073727 0.80875623 0.18133955 0.1451352 0.22917305 0.21343674 0.19195071 0.27129167 0.1419836 0.21325175 0.14780155 0.19425382 0.22447552 0.25015363 0.23576055 0.42372778 0.19155043 0.22032797 0.18364026 0.15613528 0.14176217 0.18372904 0.23197196 0.13562128 0.36389568 0.15358624 0.29834858 0.12978257 0.17384289 0.20162979 0.22603504 0.17443042 0.22337012 0.18522042 0.22458182 0.3479211 0.16286619 0.18117513 0.23052457 0.15846692 0.51997733 0.19311182 0.1780371 0.1877654 0.2784933 0.2670937 0.14198267 0.19642836 0.394915 0.2987875 0.20975295 0.5093422 0.26942623 0.9715331 0.2315694 0.26049688 0.16016003 1.7884151 0.22515868 0.22701956 0.17794332 0.22622298 0.14663914 0.22933365 0.20024695,0.18962768 0.14456363 0.16951416 0.15099071 0.15643063 0.18244834 0.24297123 0.14472704 0.24313526 0.17734857 0.22791597 0.20174092 0.14887612 0.25296602 0.18517558 0.5795848 0.19282256 0.28343374 0.1722612 0.19940051 0.32545972 0.30671707 0.2131645 0.26805356 0.18073581 0.25968087 0.48660693 0.31168658 0.2096204 0.19325748 0.1885809 0.18249433 0.12423103 0.23984505 0.36093128 0.32701042 0.29702595 0.22439486 0.27185822 1.2297769 0.2899026 0.7198942 0.16684584 0.1397085 0.2155725 0.20283234 0.20619315 0.29007304 0.19297352 0.21895882 0.18330128 0.18018949 0.13753217 0.21245828 0.21654665 0.2626162 0.20352061 0.6068481 0.35871324 0.19470401 0.24469773 0.14458574 0.20960794 0.2407079 0.8086575 0.18131742 0.14511749 0.22914508 0.21341069 0.19192728 0.27125856 0.14196627 0.21322574 0.1477835 0.19423011 0.22444811 0.25012308 0.23573178 0.42367607 0.19152705 0.22030108 0.18361785 0.15611623 0.14174487 0.18370663 0.23194365 0.13560474 0.36385128 0.1535675 0.2983122 0.12976673 0.17382167 0.20160517 0.22600746 0.17440914 0.22334285 0.18519782 0.2245544 0.34787866 0.16284631 0.18115301 0.23049644 0.15844758 0.5199139 0.19308826 0.17801538 0.18774249 0.27845928 0.2670611 0.14196534 0.1964044 0.39486682 0.29875106 0.20972735 0.50928 0.26939332 0.97141457 0.23154114 0.26046512 0.1601405 1.7881968 0.2251312 0.22699185 0.1779216 0.22619537 0.14662124 0.22930567 0.2002225,0.0014931313 0.0011382963 0.0013347572 0.0011889032 0.0012317372 0.0014366012 0.0019131593 0.001139583 0.0019144509 0.0013964454 0.001794614 0.0015885112 0.0011722529 0.0019918585 0.0014580755 0.00456366 0.0015182879 0.0022317616 0.0013563874 0.0015700827 0.002562675 0.002415095 0.0016784606 0.002110658 0.0014231167 0.0020447313 0.0038315507 0.002454225 0.0016505544 0.0015217124 0.001484889 0.0014369632 0.0009781971 0.0018885437 0.0028419786 0.0025748853 0.002338787 0.0017668887 0.0021406158 0.009683282 0.0022826977 0.005668458 0.0013137468 0.0011000669 0.0016974213 0.0015971051 0.0016235681 0.0022840397 0.0015194765 0.0017240852 0.0014433172 0.0014188149 0.0010829305 0.0016728998 0.0017050918 0.002067844 0.0016025245 0.0047783316 0.0028245137 0.0015331025 0.0019267538 0.0011384704 0.0016504562 0.0018953378 0.006367382 0.0014276962 0.0011426574 0.001804292 0.0016803992 0.0015112384 0.0021358943 0.0011178446 0.0016789428 0.0011636496 0.0015293709 0.001767308 0.0019694732 0.0018561558 0.0033360322 0.001508087 0.0017346542 0.0014458098 0.0012292616 0.0011161013 0.0014465089 0.001826328 0.0010677539 0.0028649706 0.0012091929 0.002348915 0.0010217853 0.0013686746 0.0015874422 0.0017795863 0.0013733003 0.0017586051 0.0014582506 0.0017681449 0.002739202 0.0012822545 0.0014264017 0.0018149326 0.0012476187 0.0040938105 0.00152038 0.0014016959 0.0014782873 0.0021925927 0.0021028435 0.0011178374 0.0015464913 0.0031091876 0.0023523704 0.0016513964 0.004010079 0.0021212073 0.0076489337 0.0018231586 0.0020509064 0.0012609488 0.01408029 0.0017726866 0.0017873374 0.0014009575 0.0017810658 0.001154498 0.0018055565 0.0015765552,
767,128,,,0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395 0.01127395,14 14 14 14 14 14 14 14 14 14 14 14 14 13 14 12 14 13 14 14 13 13 14 13 14 13 13 13 14 14 14 14 14 14 13 13 13 14 13 11 13 12 14 14 14 14 14 13 14 14 14 14 14 14 14 13 14 12 13 14 14 14 14 14 12 14 14 14 14 14 13 14 14 14 14 14 13 14 13 14 14 14 14 14 14 14 14 13 14 13 14 14 14 14 14 14 14 14 13 14 14 14 14 12 14 14 14 13 13 14 14 13 13 14 12 13 12 14 13 14 11 14 14 14 14 14 14 14
772,1x1x128x13,0.18365452 0.20220116 0.18408088 0.21381947 0.23961426 0.20124187 0.20934269 0.19388716 0.24068016 0.19356738 0.19228831 0.17896456 0.2295948,0.1836321 0.20217648 0.18405843 0.21379338 0.23958501 0.20121731 0.20931715 0.1938635 0.24065079 0.19354375 0.19226484 0.17894273 0.22956677,0.0014459221 0.0015919408 0.0014492789 0.0016834125 0.0018864962 0.0015843882 0.0016481666 0.0015264843 0.0018948881 0.0015239666 0.0015138964 0.0014089978 0.0018076124,
773,13,,,0.0051682214 0.0051682214 0.0051682214 0.0051682214 0.0051682214 0.0051682214 0.0051682214 0.0051682214 0.0051682214 0.0051682214 0.0051682214 0.0051682214 0.0051682214,15 15 15 15 15 15 15 15 15 15 15 15 15
780,3x3x256x32,0.16933203 0.19735056 0.18663788 0.30668086 0.16430786 0.097765535 0.06593422 0.07778258 0.19348407 0.17660329 0.2516759 0.38477233 0.14654315 0.42050755 0.24729776 0.15275277 0.07609044 0.20107046 0.258165 0.10558366 0.15938163 0.5347432 0.35237408 0.23756734 0.79700863 0.15669706 0.15294749 0.1283715 0.39713946 0.28465983 0.21566837 0.18602715,0.16402103 0.19732647 0.18661511 0.29706198 0.16428782 0.0977536 0.06592617 0.07777309 0.19346046 0.11588917 0.2516452 0.3847254 0.11905513 0.42045623 0.24726757 0.15273413 0.07608115 0.20104592 0.25006783 0.10557077 0.15936217 0.5346779 0.24224105 0.23753835 0.42340475 0.10282647 0.1051444 0.12835583 0.3350531 0.24015786 0.16173811 0.15113288,0.0012915041 0.0015537518 0.0014694103 0.0023390707 0.0012936048 0.00076971337 0.0005191037 0.0006123865 0.0015233108 0.0009125131 0.0019814584 0.003029334 0.00093744195 0.003310679 0.0019469887 0.0012026309 0.00059906417 0.0015830387 0.001969038 0.00083126593 0.0012548203 0.0042100623 0.0019074099 0.0018703807 0.0033338957 0.0008096572 0.00082790863 0.0010106758 0.0026382133 0.0018910067 0.0012735284 0.0011900227,
781,32,,,0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222 0.005168222,14 14 14 13 14 15 15 15 14 15 13 13 15 13 14 14 15 14 13 15 14 12 14 14 13 15 15 14 13 14 14 14
786,3x3x32x32,0.32606602 0.14549069 0.44052374 0.20872904 0.040219214 0.14910771 0.10300368 0.15861145 0.057942964 0.5667626 0.09482909 0.23262051 0.574334 0.6908963 0.63418233 0.039020024 0.6536056 0.097869 0.36727053 0.17269388 0.106437266 0.07488535 0.068938464 0.16969998 0.10481323 0.687991 0.15431157 0.33548492 0.20197925 0.49191514 0.122380964 0.09268616,0.32602623 0.14547294 0.44046998 0.20870356 0.040214308 0.14908952 0.10299111 0.15859209 0.057935894 0.5666934 0.09481751 0.23259212 0.57426393 0.690812 0.6341049 0.03901526 0.65352577 0.09785706 0.3672257 0.1726728 0.10642427 0.07487622 0.06893005 0.16967927 0.10480044 0.6879071 0.15429273 0.33544397 0.2019546 0.49185508 0.12236603 0.09267485,0.0025671357 0.0011454562 0.0034682676 0.0016433351 0.0003166481 0.0011739332 0.0008109536 0.0012487567 0.00045618814 0.004462153 0.00074659457 0.001831434 0.0045217634 0.0054394645 0.004992952 0.00030720676 0.005145872 0.00077052804 0.002891541 0.0013596283 0.0008379864 0.00058957655 0.00054275634 0.0013360572 0.00082520035 0.005416591 0.0012149034 0.0026412911 0.0015901937 0.0038728747 0.00096351205 0.00072972325,
787,32,,,0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635 0.0062016635,12 13 12 13 15 13 14 13 15 11 14 13 11 11 11 15 11 14 12 13 14 14 14 13 14 11 13 12 13 12 14 14
792,1x1x32x4,0.4587638 0.44376257 0.3545737 0.39330402,0.45870784 0.44370842 0.35453042 0.39325604,0.0036118727 0.003493767 0.0027915782 0.0030965041,
793,4,,,0.0038763238 0.0038763238 0.0038763238 0.0038763238,16 16 16 16
